layer,x1,y1,x2,y2,width,height,area,feature_type,grid_row,grid_col
met1,86.245,81.005,86.415,81.175,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,8
met1,85.245,80.665,85.415,80.83500000000001,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,8
met1,72.825,80.325,72.995,80.495,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,7
met1,87.545,80.325,87.715,80.495,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,8
met1,73.285,79.985,73.455,80.155,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,87.08500000000001,79.645,87.255,79.815,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,7,8
met1,69.145,79.305,69.315,79.47500000000001,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,6
met1,86.165,79.305,86.33500000000001,79.47500000000001,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,8
met1,88.465,79.305,88.635,79.47500000000001,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,8
met1,73.745,78.285,73.915,78.455,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,83.865,77.94500000000001,84.035,78.115,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,7,8
met1,73.285,77.265,73.455,77.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,74.205,77.265,74.375,77.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,83.865,77.265,84.035,77.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,8
met1,85.245,77.265,85.415,77.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,8
met1,85.705,77.265,85.875,77.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,8
met1,86.625,77.265,86.795,77.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,8
met1,84.785,76.58500000000001,84.955,76.755,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,7,8
met1,86.165,76.58500000000001,86.33500000000001,76.755,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,7,8
met1,75.125,75.565,75.295,75.735,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,78.345,75.565,78.515,75.735,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,78.805,75.22500000000001,78.97500000000001,75.395,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,7,7
met1,73.285,74.885,73.455,75.055,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,76.505,74.885,76.675,75.055,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,77.425,74.885,77.595,75.055,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,77.885,74.885,78.055,75.055,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,78.345,74.885,78.515,75.055,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,79.72500000000001,74.885,79.895,75.055,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,7,7
met1,72.825,74.545,72.995,74.715,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,75.58500000000001,74.205,75.755,74.375,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,7,7
met1,52.125,88.145,52.295,88.315,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,5
met1,57.645,88.145,57.815,88.315,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,8,5
met1,59.025,88.145,59.195,88.315,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,5
met1,50.745000000000005,87.805,50.915,87.97500000000001,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,8,5
met1,52.125,91.205,52.295,91.375,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,5
met1,53.045,91.205,53.215,91.375,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,5
met1,51.205,87.465,51.375,87.635,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,5
met1,55.805,87.465,55.975,87.635,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,5
met1,53.505,91.205,53.675000000000004,91.375,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,5
met1,53.965,91.205,54.135,91.375,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,9,5
met1,49.365,86.105,49.535000000000004,86.275,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,4
met1,54.425000000000004,91.205,54.595,91.375,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,9,5
met1,60.865,91.205,61.035000000000004,91.375,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,50.745000000000005,85.425,50.915,85.595,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,8,5
met1,63.625,91.205,63.795,91.375,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,64.545,91.205,64.715,91.375,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,49.825,83.045,49.995000000000005,83.215,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,4
met1,65.925,91.205,66.095,91.375,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,66.845,91.205,67.015,91.375,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,49.365,82.705,49.535000000000004,82.875,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,4
met1,62.705,82.705,62.875,82.875,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,6
met1,63.165,82.705,63.335,82.875,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,6
met1,64.08500000000001,82.365,64.255,82.535,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,8,6
met1,67.305,91.205,67.475,91.375,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,9,6
met1,67.765,91.205,67.935,91.375,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,51.205,82.025,51.375,82.19500000000001,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,5
met1,63.625,82.025,63.795,82.19500000000001,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,6
met1,55.805,92.905,55.975,93.075,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,5
met1,58.565,92.905,58.735,93.075,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,5
met1,61.325,92.905,61.495000000000005,93.075,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,65.005,92.905,65.175,93.075,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,66.845,80.325,67.015,80.495,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,6
met1,67.305,80.325,67.475,80.495,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,8,6
met1,68.225,80.325,68.395,80.495,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,6
met1,66.845,92.905,67.015,93.075,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,67.765,93.58500000000001,67.935,93.755,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,9,6
met1,57.645,79.985,57.815,80.155,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,7,5
met1,59.025,79.985,59.195,80.155,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,66.385,79.985,66.555,80.155,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,6
met1,48.445,94.605,48.615,94.775,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,4
met1,53.965,94.265,54.135,94.435,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,9,5
met1,50.285000000000004,93.58500000000001,50.455,93.755,0.1699999999999946,0.1699999999999875,0.028899999999996956,wire,9,5
met1,50.745000000000005,90.865,50.915,91.035,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,9,5
met1,61.325,90.865,61.495000000000005,91.035,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,60.405,78.285,60.575,78.455,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,6
met1,63.165,90.865,63.335,91.035,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,53.045,93.58500000000001,53.215,93.755,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,9,5
met1,51.205,77.605,51.375,77.775,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,59.945,77.605,60.115,77.775,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,61.785000000000004,77.605,61.955,77.775,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,7,6
met1,65.465,77.605,65.635,77.775,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,6
met1,67.765,77.605,67.935,77.775,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,6
met1,61.325,77.265,61.495000000000005,77.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,6
met1,63.625,77.265,63.795,77.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,6
met1,65.005,77.265,65.175,77.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,6
met1,67.305,77.265,67.475,77.435,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,7,6
met1,68.225,77.265,68.395,77.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,6
met1,56.725,93.58500000000001,56.895,93.755,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,9,5
met1,68.225,90.525,68.395,90.69500000000001,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,59.485,93.58500000000001,59.655,93.755,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,9,5
met1,51.205,90.185,51.375,90.355,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,5
met1,53.965,90.185,54.135,90.355,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,9,5
met1,59.945,90.185,60.115,90.355,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,5
met1,52.585,76.925,52.755,77.095,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,66.845,76.58500000000001,67.015,76.755,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,7,6
met1,64.08500000000001,90.185,64.255,90.355,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,9,6
met1,62.245000000000005,93.58500000000001,62.415,93.755,0.1699999999999946,0.1699999999999875,0.028899999999996956,wire,9,6
met1,50.285000000000004,75.565,50.455,75.735,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,7,5
met1,52.125,75.565,52.295,75.735,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,64.08500000000001,93.58500000000001,64.255,93.755,0.1699999999999875,0.1699999999999875,0.02889999999999575,wire,9,6
met1,55.345,91.545,55.515,91.715,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,5
met1,53.965,75.22500000000001,54.135,75.395,0.1699999999999946,0.1699999999999875,0.028899999999996956,wire,7,5
met1,67.765,89.165,67.935,89.33500000000001,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,6
met1,51.205,74.885,51.375,75.055,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,52.585,74.885,52.755,75.055,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,53.045,74.885,53.215,75.055,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,54.425000000000004,74.885,54.595,75.055,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,7,5
met1,59.025,74.885,59.195,75.055,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,65.005,91.545,65.175,91.715,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,48.445,88.485,48.615,88.655,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,4
met1,57.185,88.485,57.355000000000004,88.655,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,5
met1,60.405,88.485,60.575,88.655,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,6
met1,68.685,91.545,68.855,91.715,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,6
met1,51.205,92.905,51.375,93.075,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,9,5
met1,49.825,74.545,49.995000000000005,74.715,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,4
met1,48.905,88.145,49.075,88.315,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,4
met1,51.205,88.145,51.375,88.315,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,8,5
met1,53.505,73.865,53.675000000000004,74.035,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,59.025,71.485,59.195,71.655,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,5
met1,67.765,71.485,67.935,71.655,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,6
met1,55.805,69.785,55.975,69.955,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,59.025,69.785,59.195,69.955,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,55.345,69.44500000000001,55.515,69.615,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,6,5
met1,56.725,69.44500000000001,56.895,69.615,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,6,5
met1,58.565,69.44500000000001,58.735,69.615,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,6,5
met1,59.945,69.44500000000001,60.115,69.615,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,6,5
met1,56.265,68.425,56.435,68.595,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,60.865,68.425,61.035000000000004,68.595,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,50.745000000000005,67.405,50.915,67.575,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,6,5
met1,64.08500000000001,67.405,64.255,67.575,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,6,6
met1,60.865,66.725,61.035000000000004,66.895,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,65.005,66.725,65.175,66.895,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,59.485,66.385,59.655,66.555,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,61.325,66.385,61.495000000000005,66.555,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,65.465,66.385,65.635,66.555,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,58.105000000000004,66.045,58.275,66.215,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,6,5
met1,59.945,66.045,60.115,66.215,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,63.165,65.705,63.335,65.875,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,60.865,64.685,61.035000000000004,64.855,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,64.08500000000001,64.685,64.255,64.855,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,6,6
met1,59.945,64.005,60.115,64.175,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,60.865,64.005,61.035000000000004,64.175,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,53.505,62.985,53.675000000000004,63.155,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,52.125,61.965,52.295,62.135,0.1700000000000017,0.1699999999999946,0.02889999999999937,wire,6,5
met1,51.205,60.945,51.375,61.115,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,51.665,60.945,51.835,61.115,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,53.045,60.945,53.215,61.115,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,54.425000000000004,60.945,54.595,61.115,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,6,5
met1,63.165,60.945,63.335,61.115,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,64.545,60.945,64.715,61.115,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,52.585,60.605000000000004,52.755,60.775,0.1700000000000017,0.1699999999999946,0.02889999999999937,wire,6,5
met1,63.625,60.605000000000004,63.795,60.775,0.1700000000000017,0.1699999999999946,0.02889999999999937,wire,6,6
met1,53.505,60.265,53.675000000000004,60.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,55.345,60.265,55.515,60.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,5
met1,65.465,60.265,65.635,60.435,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,6
met1,67.765,59.245000000000005,67.935,59.415,0.1700000000000017,0.1699999999999946,0.02889999999999937,wire,5,6
met1,56.725,58.565,56.895,58.735,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,5
met1,59.025,58.565,59.195,58.735,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,5
met1,60.405,58.225,60.575,58.395,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,49.365,57.545,49.535000000000004,57.715,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,4
met1,55.805,56.525,55.975,56.695,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,5
met1,61.325,56.525,61.495000000000005,56.695,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,65.925,56.185,66.095,56.355000000000004,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,62.245000000000005,55.845,62.415,56.015,0.1699999999999946,0.1700000000000017,0.02889999999999937,wire,5,6
met1,56.265,55.505,56.435,55.675000000000004,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,5
met1,57.185,55.505,57.355000000000004,55.675000000000004,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,5
met1,62.705,55.505,62.875,55.675000000000004,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,64.545,55.505,64.715,55.675000000000004,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,65.005,55.505,65.175,55.675000000000004,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,66.845,55.505,67.015,55.675000000000004,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,67.765,55.505,67.935,55.675000000000004,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,48.445,55.165,48.615,55.335,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,4
met1,65.465,55.165,65.635,55.335,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,66.385,55.165,66.555,55.335,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,56.265,54.825,56.435,54.995000000000005,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,5
met1,66.845,54.825,67.015,54.995000000000005,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,6
met1,49.825,53.805,49.995000000000005,53.975,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,4
met1,53.045,53.805,53.215,53.975,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,5
met1,88.005,66.725,88.175,66.895,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,8
met1,89.385,66.725,89.555,66.895,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,8
met1,79.265,72.845,79.435,73.015,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,71.905,71.485,72.075,71.655,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,79.72500000000001,71.485,79.895,71.655,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,7,7
met1,83.865,69.44500000000001,84.035,69.615,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,6,8
met1,80.185,60.605000000000004,80.355,60.775,0.1700000000000017,0.1699999999999946,0.02889999999999937,wire,6,8
met1,85.705,69.44500000000001,85.875,69.615,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,6,8
met1,86.625,69.44500000000001,86.795,69.615,0.1700000000000017,0.1699999999999875,0.028899999999998163,wire,6,8
met1,80.645,65.705,80.815,65.875,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,8
met1,86.165,69.105,86.33500000000001,69.275,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,8
met1,73.745,59.245000000000005,73.915,59.415,0.1700000000000017,0.1699999999999946,0.02889999999999937,wire,5,7
met1,70.525,72.165,70.69500000000001,72.33500000000001,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,7
met1,87.08500000000001,64.685,87.255,64.855,0.1699999999999875,0.1700000000000017,0.028899999999998163,wire,6,8
met1,71.905,58.565,72.075,58.735,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,7
met1,88.465,72.165,88.635,72.33500000000001,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,7,8
met1,72.365,58.225,72.535,58.395,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,7
met1,84.785,68.425,84.955,68.595,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,8
met1,72.825,64.005,72.995,64.175,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,7
met1,82.025,64.005,82.19500000000001,64.175,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,8
met1,73.745,56.525,73.915,56.695,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,7
met1,84.325,64.005,84.495,64.175,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,8
met1,88.005,64.005,88.175,64.175,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,8
met1,83.865,55.845,84.035,56.015,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,5,8
met1,88.925,64.005,89.095,64.175,0.1700000000000017,0.1700000000000017,0.02890000000000058,wire,6,8
